25, 94406
25, 68343
25, 9054
25, 12605
25, 5966
25, 29380
25, 17524
25, 27562
25, 6421
25, 6135
25, 8188
25, 6114
25, 7202
25, 6775
25, 5681
25, 7261
25, 6075
25, 7525
25, 5764
25, 6576
25, 8391
25, 6967
25, 8088
25, 7005
25, 8186
25, 6691
25, 8009
25, 5703
25, 7744
25, 7603
25, 6821
25, 11439
25, 8130
25, 13058
25, 6386
25, 40156
25, 8055
25, 10227
25, 8148
25, 6844
25, 7442
25, 6076
25, 9576
25, 6682
25, 8803
25, 6003
25, 6335
25, 8618
25, 8415
25, 11123
25, 17308
25, 13460
25, 9999
25, 6208
25, 6785
25, 7767
25, 6484
25, 7868
25, 6671
25, 7021
25, 5919
25, 6710
25, 8267
25, 5838
25, 7776
25, 5755
25, 7982
25, 5923
25, 6735
25, 6738
25, 6914
25, 7390
25, 6072
25, 7906
25, 6911
25, 17001
25, 7232
25, 5355
25, 11121
25, 7765
25, 6486
25, 8518
25, 6373
25, 8719
25, 5265
25, 6992
25, 6058
25, 6581
25, 8195
25, 6192
25, 7755
25, 5675
25, 8101
25, 6979
25, 8122
25, 6504
25, 6498
25, 8193
25, 5321
25, 6643
100, 11470
100, 9328
100, 6259
100, 9918
100, 6819
100, 8840
100, 6849
100, 7765
100, 6894
100, 7770
100, 8463
100, 13709
100, 11679
100, 9302
100, 6613
100, 19824
100, 7761
100, 7393
100, 8967
100, 7006
100, 8635
100, 6488
100, 8182
100, 6972
100, 8434
100, 7475
100, 9654
100, 6893
100, 8199
100, 6147
100, 6765
100, 7259
100, 7599
100, 8395
100, 9219
100, 12701
100, 11820
100, 5898
100, 8328
100, 6674
100, 8449
100, 5823
100, 8452
100, 7026
100, 7123
100, 8489
100, 7336
100, 8463
100, 7075
100, 8012
100, 7049
100, 8277
100, 6825
100, 8413
100, 7196
100, 7960
100, 8189
100, 7757
100, 8341
100, 7727
100, 11241
100, 7742
100, 24369
100, 7381
100, 7314
100, 8464
100, 7121
100, 8879
100, 7057
100, 10328
100, 7446
100, 7998
100, 6862
100, 11286
100, 10610
100, 16816
100, 27320
100, 8856
100, 8507
100, 38187
100, 27302
100, 10443
100, 8890
100, 7318
100, 24403
100, 18469
100, 9080
100, 20788
100, 9397
100, 24984
100, 30936
100, 14882
100, 8962
100, 8555
100, 12799
100, 9473
100, 26282
100, 8016
100, 26445
100, 8907
225, 17754
225, 11727
225, 7626
225, 10499
225, 17239
225, 17046
225, 14500
225, 10547
225, 29656
225, 27463
225, 16479
225, 16296
225, 11313
225, 10039
225, 10894
225, 9771
225, 9571
225, 10934
225, 10637
225, 10472
225, 8823
225, 8331
225, 10215
225, 18063
225, 21974
225, 16999
225, 18579
225, 15300
225, 11498
225, 14476
225, 10043
225, 9433
225, 13314
225, 14477
225, 10717
225, 13510
225, 18444
225, 24345
225, 12793
225, 18200
225, 22886
225, 20391
225, 15936
225, 12859
225, 14402
225, 7224
225, 12632
225, 11464
225, 9499
225, 14113
225, 23468
225, 13731
225, 16488
225, 23466
225, 13824
225, 15319
225, 10574
225, 18972
225, 9983
225, 15847
225, 8822
225, 23758
225, 13203
225, 19858
225, 14172
225, 10217
225, 23611
225, 15729
225, 14071
225, 6391
225, 30373
225, 15766
225, 15017
225, 32825
225, 21173
225, 14730
225, 11353
225, 14886
225, 20005
225, 7501
225, 7621
225, 9502
225, 10024
225, 14621
225, 11883
