25, 90981
25, 51566
25, 19426
25, 3577
25, 7606
25, 8145
25, 7356
25, 7709
25, 7989
25, 7765
25, 7863
25, 7817
25, 8404
25, 7767
25, 9009
25, 7734
25, 8668
25, 7773
25, 9026
25, 8682
25, 7718
25, 7543
25, 8995
25, 7778
25, 8609
25, 7923
25, 8830
25, 7543
25, 8968
25, 8487
25, 8293
25, 7833
25, 8366
25, 7642
25, 6989
25, 7850
25, 7474
25, 7311
25, 6848
25, 7190
25, 7303
25, 8121
25, 6772
25, 8057
25, 6716
25, 9195
25, 7409
25, 7647
25, 7344
25, 8723
25, 7963
25, 7723
25, 7181
25, 8068
25, 7019
25, 8220
25, 7532
25, 7236
25, 8668
25, 7223
25, 8901
25, 7354
25, 8244
25, 6740
25, 8641
25, 7169
25, 8444
25, 7641
25, 7352
25, 8017
25, 7102
25, 6680
25, 8616
25, 8239
25, 7366
25, 9094
25, 6944
25, 8191
25, 7669
25, 8182
25, 7700
25, 9725
25, 7703
25, 7192
25, 7543
25, 7485
25, 7006
25, 8580
25, 6859
25, 6739
25, 7532
25, 7790
25, 8468
25, 7761
25, 8666
25, 7500
25, 9274
25, 8114
25, 8427
25, 7830
100, 28974
100, 12702
100, 12342
100, 13631
100, 14766
100, 13078
100, 15570
100, 13223
100, 12538
100, 13692
100, 18635
100, 13826
100, 13931
100, 14868
100, 12132
100, 13121
100, 11929
100, 13193
100, 12269
100, 12299
100, 11830
100, 13128
100, 12064
100, 12454
100, 12515
100, 14681
100, 13460
100, 12418
100, 11925
100, 13356
100, 13195
100, 11888
100, 12032
100, 12839
100, 14654
100, 12440
100, 14187
100, 12837
100, 12528
100, 13337
100, 11747
100, 12753
100, 12228
100, 13071
100, 11780
100, 13555
100, 13123
100, 14362
100, 13873
100, 15085
100, 12000
100, 11953
100, 14445
100, 13092
100, 14700
100, 12308
100, 12743
100, 13211
100, 15131
100, 12679
100, 12102
100, 13144
100, 12395
100, 13269
100, 12275
100, 13234
100, 12244
100, 12848
100, 12369
100, 12646
100, 11815
100, 13254
100, 12263
100, 12364
100, 11671
100, 14723
100, 13588
100, 12337
100, 11899
100, 12941
100, 13263
100, 14383
100, 12000
100, 12702
100, 13093
100, 13243
100, 12895
100, 13445
100, 11802
100, 13186
100, 12327
100, 13702
100, 11689
100, 12517
100, 14781
100, 11825
100, 12024
100, 13051
100, 14037
100, 12218
225, 54491
225, 23221
225, 26043
225, 22732
225, 23189
225, 24195
225, 21695
225, 22733
225, 19806
225, 19634
225, 21099
225, 20724
225, 20396
225, 20657
225, 19304
225, 21444
225, 21051
225, 20658
225, 20088
225, 22676
225, 20377
225, 20095
225, 20182
225, 20602
225, 20747
225, 20423
225, 20599
225, 21728
225, 22523
225, 20267
225, 21902
225, 20001
225, 20686
225, 20669
225, 21744
225, 20512
225, 20568
225, 20061
225, 21605
225, 19765
225, 20690
225, 20935
225, 19623
225, 21177
225, 20720
225, 20693
225, 20152
225, 23937
225, 20501
225, 20161
225, 20174
225, 20601
225, 23199
225, 19799
225, 20948
225, 23939
225, 20443
225, 23059
225, 20768
225, 21669
225, 19850
225, 20789
225, 20312
225, 20056
225, 19794
225, 19687
225, 23420
225, 20581
225, 19735
225, 20899
225, 23596
225, 20798
225, 20051
225, 21583
225, 20692
225, 21290
225, 19599
225, 21582
225, 20531
225, 20331
225, 19651
225, 21362
225, 20139
225, 21377
225, 19764
225, 21003
225, 21596
225, 21468
225, 19617
225, 20868
225, 22407
225, 20616
225, 19739
225, 20758
225, 20293
225, 20588
225, 19952
225, 19890
225, 21049
225, 20250
400, 87821
400, 36471
400, 39361
400, 35211
400, 32501
400, 31422
400, 33169
400, 31624
400, 31162
400, 30640
400, 33374
400, 33071
400, 32434
400, 33127
400, 33541
400, 33013
400, 32894
400, 33749
400, 33250
400, 32452
400, 32842
400, 33133
400, 33996
400, 33036
400, 32566
400, 33125
400, 33041
400, 32982
400, 33065
400, 32924
400, 33072
400, 32634
400, 33085
400, 33096
400, 31989
400, 36066
400, 33584
400, 33092
400, 33630
400, 31047
400, 33506
400, 32090
400, 32998
400, 32097
400, 32785
400, 33673
400, 33937
400, 33016
400, 33644
400, 33063
400, 32350
400, 33737
400, 32361
400, 32930
400, 34080
400, 33332
400, 31690
400, 32003
400, 31165
400, 30723
400, 32408
400, 32982
400, 31680
400, 32982
400, 33772
400, 33608
400, 33125
400, 33126
400, 33097
400, 33829
400, 32977
400, 31562
400, 33243
400, 33996
400, 33260
400, 33171
400, 33541
400, 33886
400, 33037
400, 33228
400, 33184
400, 33995
400, 33492
400, 33321
400, 32998
400, 33629
400, 31573
400, 33157
400, 33194
400, 33181
400, 33272
400, 32859
400, 33129
400, 33418
400, 32120
400, 33366
400, 33144
400, 33880
400, 33228
400, 33902
625, 136143
625, 53522
625, 47583
625, 47069
625, 46446
625, 45272
625, 46905
625, 47534
625, 47209
625, 47403
625, 47621
625, 44622
625, 47367
625, 46529
625, 46493
625, 45167
625, 47911
625, 46562
625, 46551
625, 46497
625, 45456
625, 47579
625, 46722
625, 46278
625, 49275
625, 45014
625, 44897
625, 46461
625, 46432
625, 46568
625, 44809
625, 46797
625, 46800
625, 47353
625, 46532
625, 44739
625, 46994
625, 46489
625, 47681
625, 45301
625, 46686
625, 45134
625, 48218
625, 47090
625, 44532
625, 47259
625, 47570
625, 47435
625, 46535
625, 44245
